"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","You are being invited to partcipate in a research study titled ""Transportation Preferences in Belgium""  This study is being conducted by Universite Libre de Bruxelles (ULB) explicity for scientific purposes.   The purpose of this study is to discover the preferences of Belgian Population in the transportation sector.   The EU data protection law called GDPR regulates how personal data is processed, under that law, I must have your explicit consent, before continuing with this survey.          ","Are you using the bus ?","How often do you take the bus ?","Please answer the following questions  [How much do you care about the type of fuel of the bus that you use or could use ? (diesel, electric, hybrid electric ,hydrogen)]","Please answer the following questions  [How much do you care about the ticket cost of the bus that you use or could use? ]","Please answer the following questions  [How much do you care about the schedule frequency of the bus that you use or could use? ]","Please answer the following questions  [How much do you care about the source of funding of the bus that you are using ? (Regional, Federal, European)]","Rate your level of agreement for each of the following statements  [I buy seasonal products]","Rate your level of agreement for each of the following statements  [I buy locally produced foods]","Rate your level of agreement for each of the following statements  [I eat a vegetarian meal]","Rate your level of agreement for each of the following statements  [I use the public transportation ]","Rate your level of agreement for each of the following statements  [I cycle instead of drive]","Rate your level of agreement for each of the following statements  [I buy food closer to its expiration date to help supermarkets avoid waste]","Rate your level of agreement for each of the following statements  [I turn off the lights when leaving a place]","Rate your level of agreement for each of the following statements  [I collect and recycle used paper]","Rate your level of agreement for each of the following statements  [I collect and recycle food waste]","Rate your level of agreement for each of the following statements  [I collect and recycle packages ]","Rate your level of agreement for each of the following statements  [I collect and recycle empty glass bottles]","Rate your level of agreement for each of the following statements  [I turn off the water while brushing my teeth]","Rate your level of agreement for each of the following statements  [I turn off the water while shaving]","Rate your level of agreement for each of the following statements  [I try to consume less in general]","Rate your level of agreement for each of the following statements  [I lower the thermostat during the night]","Rate your level of agreement for each of the following statements  [I unplug unused electronics]","Rate your level of agreement for each of the following statements  [It is important to me that the products I use do not harm the environment ]","Rate your level of agreement for each of the following statements  [I consider the potential environmental impact of my actions when making many of my decisions]","Rate your level of agreement for each of the following statements  [My purchase habits are affected by my concern for our environment ]","Rate your level of agreement for each of the following statements  [I am concerned about wasting the resources of our planet]","Rate your level of agreement for each of the following statements  [I would describe myself as environmentally responsible]","Rate your level of agreement for each of the following statements  [I am willing to be inconvenienced in order to take actions that are more environmentally friendly ]","Do you know the difference between renewable and non-renewable energy?","Which of the following technologies are considered as renewable from your experience? [Solar energy]","Which of the following technologies are considered as renewable from your experience? [Fossil Fuels ]","Which of the following technologies are considered as renewable from your experience? [Natural Gas]","Which of the following technologies are considered as renewable from your experience? [Wind Energy]","Which of the following technologies are considered as renewable from your experience? [Hydrogen]","Which of the following technologies are considered as renewable from your experience? [Uranium]","Which of the following technologies are considered as renewable from your experience? [Hydropower]","Which of the following technologies are considered as renewable from your experience? [Geothermal Energy ]","Which of the following technologies are considered as renewable from your experience? [Coal]","Which of the following technologies are considered as renewable from your experience? [Crude Oil]","Are you aware of the Paris Agreement ?","Are you aware of the European Green Deal ?","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Gasoline Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Diesel Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Liquefied Petroleum Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Ethanol Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Compressed Natural Gas Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Biodiesel Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Electric Batteries Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Hybrid Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Hydrogen Vehicles]","To what extent do you agree with the following statements ? [I am following the news related to the latest environmental laws in Belgium]","To what extent do you agree with the following statements ? [I am following the news related to the latest environmental laws in European Union]","To what extent do you agree with the following statements ? [I am following the news related to transportation sector ]","To what extent do you agree with the following statements ? [I am usually updated of the existing and available technologies in the energy sector ]","To what extent do you agree with the following statements ? [I usually inform my friends and family for any updates related with energy transition and climate change]","To what extent do you agree with the following statements ? [I can easily understand the technical aspects of a new technology]","To what extent do you agree with the following statements ? [My friends think that climate change is real]","To what extent do you agree with the following statements ? [My family would definitely support me towards an environmental friendly behaviour]","To what extent do you agree with the following statements ? [My social media followers and friends believe that we should protect our planet]","To what extent do you agree with the following statements ? [My colleagues have environmental awareness  ]","To what extent do you agree with the following statements ? [In my community, people recycling very often]","To what extent do you agree with the following statements ? [In my community, people use public transportation more often than cars]","To what extent do you agree with the following statements ? [Based on your experience, humans are responsible for climate change]","In which region of Belgium do you currently live ?","What is your age?","What gender do you identify with?","What is the highest degree or level of education you have completed?","What is your monthly household net income?","What type of community do you live in?","Total time","Group time: Disclaimer ","Question time: G01Q93","Group time: Attributes","Question time: G02Q16","Question time: G02Q17","Question time: G02Q22","Group time: Pro-existing environmental friendly behaviour","Question time: G10Q98","Group time: Green Scale","Question time: G11Q99","Group time: Technical Awareness ","Question time: G12Q100","Question time: G05Q19","Question time: G12Q101","Question time: G12Q102","Question time: G12Q103","Question time: G12Q104","Group time: Subjective Norms","Question time: G13Q105","Group time: Demographical Questions","Question time: country","Question time: DQ0001","Question time: DQ0002","Question time: DQ0003","Question time: DQ0004","Question time: residence"
"384","2022-01-15 08:11:18","19","en","1612679193","2022-01-15 08:05:50","2022-01-15 08:11:18","I do consent to continue with the survey","No","Never","I do care","I do care","I do care a lot","Neutral","Often","Often","Always","Sometimes","Always","Sometimes","Always","Always","Always","Always","Always","Always","Always","Always","Always","Sometimes","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Not sure","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Neutral","Neutral","Neutral","Neutral","Neutral","Somewhat Agree","Agree","Agree","Agree","Agree","Agree","Strongly Disagree","Strongly Agree","Flanders","25-34","Male","Master Degree","2,000€ - 2,499€","Small City or Town","338.4","","12.89","","5.25","4.78","30.55","","64.81","","35.25","","5.19","16.93","4.6","4.82","22.95","38.19","","48.74","","5.17","3.33","3.77","5.8","18.42","6.96"
"385","2022-01-15 08:28:40","19","fr","261000075","2022-01-15 08:21:13","2022-01-15 08:28:40","I do consent to continue with the survey","Yes","Monthly","I do care","I do care a lot","I do care","I don't care","Always","Always","Often","Sometimes","Non Applicable","Non Applicable","Always","Often","Often","Always","Always","Always","Non Applicable","Always","Always","Sometimes","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Somewhat Agree","Somewhat Disagree","Neutral","Neutral","Somewhat Agree","Neutral","Agree","Somewhat Disagree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Wallonia","25-34","Female","Bachelor Degree","Less than 1499€","Rural area","447","","27.99","","3.53","23.58","43.08","","76.61","","50.13","","8.45","37.25","4.52","13.06","25.76","40.68","","40.74","","4.83","5.2","2.37","15.1","17.48","6.64"
"386","2022-01-15 08:42:04","19","fr","1657772098","2022-01-15 08:35:48","2022-01-15 08:42:04","I do consent to continue with the survey","Yes","Monthly","Neutral","I do care a lot","I do care a lot","Neutral","Often","Often","Sometimes","Often","Non Applicable","Never","Always","Always","Often","Often","Always","Often","Non Applicable","Sometimes","Always","Sometimes","Neutral","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Yes","Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Neutral","Brussels Capital","45-54","Female","Bachelor Degree","3,000€ - 3,999€","Large City","384.04","","21.93","","6.39","9.6","43.63","","86.49","","40.1","","5.4","13.07","5.48","6.7","20.11","39.34","","45.21","","5.12","4.4","3.64","7.26","12.74","7.43"
"387","2022-01-15 09:07:11","19","fr","1073860924","2022-01-15 08:56:58","2022-01-15 09:07:11","I do consent to continue with the survey","Yes","2-3 times a week","Neutral","I don't care","I do care a lot","I don't care","Often","Sometimes","Never","Often","Never","Never","Always","Always","Never","Sometimes","Always","Sometimes","Often","Sometimes","Always","Never","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Somewhat Agree","Strongly Disagree","Neutral","Somewhat Disagree","Neutral","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Strongly Disagree","Agree","Wallonia","54-65","Male","Bachelor Degree","3,000€ - 3,999€","Large City","619.52","","34.41","","4.69","9.87","65.94","","126.12","","127.87","","9.03","20.96","7.28","3.85","40.42","81","","45.61","","6.43","11.01","4.28","8.03","6.95","5.77"
"388","2022-01-15 09:15:42","19","fr","799817765","2022-01-15 09:10:19","2022-01-15 09:15:42","I do consent to continue with the survey","Yes","Less than once a month","I do care","I do care","I do care","I don't care","Sometimes","Sometimes","Sometimes","Often","Never","Often","Always","Never","Never","Never","Always","Always","Always","Never","Always","Sometimes","Somewhat Agree","Neutral","Somewhat Agree","Agree","Disagree","Neutral","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","No","No","No","No","Yes","Yes","No","Neutral","Neutral","Somewhat Agree","Somewhat Disagree","Disagree","Neutral","Agree","Strongly Agree","Neutral","Neutral","Somewhat Agree","Agree","Strongly Agree","Wallonia","18-24","Female","Master Degree","More than 4,000€","Small City or Town","331.21","","6.4","","3.58","9.68","31.68","","78.76","","48.05","","4.31","17.6","6.59","4.58","14.19","31.11","","36.12","","4.02","3.67","2.69","3.67","18.4","6.11"
"394","2022-01-15 11:18:44","19","en","454018818","2022-01-15 11:08:44","2022-01-15 11:18:44","I do consent to continue with the survey","No","Never","I do care","Neutral","I do care a lot","I do care a lot","Always","Always","Often","Never","Often","Often","Always","Always","Always","Always","Always","Always","Always","Always","Always","Never","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Neutral","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Disagree","Disagree","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Somewhat Agree","Strongly Disagree","Strongly Agree","Flanders","54-65","Male","Master Degree","More than 4,000€","Suburb near a large city","607.6","","9.28","","4.69","7.14","51.07","","75.25","","72.28","","9.04","152.39","6.36","10.62","55.44","53.76","","52.47","","6.58","5.4","3.81","5.34","8.39","18.29"
"395","2022-01-15 11:59:08","19","fr","718964346","2022-01-15 11:51:47","2022-01-15 11:59:08","I do consent to continue with the survey","Yes","2-3 times a week","I don't care","I do care","I do care","I don't care at all","Sometimes","Never","Sometimes","Always","Never","Never","Always","Always","Sometimes","Always","Always","Always","Always","Sometimes","Always","Always","Neutral","Somewhat Agree","Somewhat Disagree","Agree","Neutral","Neutral","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Strongly Disagree","Strongly Disagree","Somewhat Disagree","Somewhat Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Neutral","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Strongly Disagree","Agree","Wallonia","18-24","Male","Master Degree","1,500€ - 1,999€","Large City","448.45","","6.28","","3.83","22.04","49.93","","93.54","","59.5","","5.51","24.44","5.37","3.96","22.99","43.77","","55.41","","5.36","5.13","3.71","12.09","16.99","8.6"
"397","2022-01-15 16:02:53","19","en","1479344377","2022-01-15 15:57:32","2022-01-15 16:02:53","I do consent to continue with the survey","Yes","Monthly","Neutral","I do care","I do care a lot","I don't care","Often","Sometimes","Often","Always","Non Applicable","Sometimes","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","Disagree","Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Somewhat Agree","Strongly Agree","Neutral","Strongly Agree","Somewhat Agree","Strongly Agree","Brussels Capital","25-34","Female","Master Degree","3,000€ - 3,999€","Large City","319.1","","6.8","","5.66","6.48","23.8","","44.42","","32.58","","8.81","56.72","6.66","8.38","14.64","25.46","","37.71","","6.3","6.21","5.21","5.74","11.07","6.45"
"400","2022-01-15 19:22:35","19","en","1994376148","2022-01-15 19:15:07","2022-01-15 19:22:35","I do consent to continue with the survey","Yes","2-3 times a week","I do care","Neutral","I do care a lot","I don't care at all","Often","Sometimes","Often","Often","Non Applicable","Never","Always","Always","Always","Always","Always","Always","Non Applicable","Sometimes","Never","Often","Agree","Agree","Somewhat Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Neutral","Agree","Agree","Somewhat Agree","Somewhat Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Flanders","45-54","Female","Master Degree","More than 4,000€","Small City or Town","457.18","","11.08","","5.25","13.34","45.25","","113.31","","37.03","","4.71","19.7","4.04","2.9","24.61","39.29","","92.69","","5.86","6.41","3.9","4.72","9.36","13.73"
"401","2022-01-15 19:39:42","19","fr","1639961462","2022-01-15 19:32:10","2022-01-15 19:39:42","I do consent to continue with the survey","No","Never","Neutral","I do care","I do care a lot","Neutral","Always","Often","Never","Never","Never","Never","Often","Often","Sometimes","Non Applicable","Always","Never","Non Applicable","Often","Always","Never","Somewhat Agree","Neutral","Neutral","Somewhat Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Not sure","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Agree","Strongly Agree","Strongly Agree","Agree","Somewhat Agree","Somewhat Agree","Strongly Disagree","Somewhat Agree","Wallonia","65+","Female","Master Degree","3,000€ - 3,999€","Small City or Town","460.61","","21.85","","7.95","7.84","36.9","","104.28","","40.83","","10.05","20.03","5.84","10.24","36.5","38.79","","38.14","","7.48","6.16","7.87","16.05","29.44","14.37"
"402","2022-01-15 20:51:25","19","fr","1217638565","2022-01-15 20:46:23","2022-01-15 20:51:25","I do consent to continue with the survey","No","Never","I do care a lot","I do care a lot","I do care a lot","I do care a lot","Often","Often","Sometimes","Sometimes","Sometimes","Often","Always","Always","Always","Always","Always","Always","Always","Always","Always","Often","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Somewhat Agree","Strongly Agree","Strongly Agree","Somewhat Disagree","Strongly Agree","Wallonia","35-44","Male","Master Degree","More than 4,000€","Small City or Town","309.96","","7.44","","3.98","3.28","24.78","","67.41","","47.59","","5.53","23.18","3.53","4.22","16.2","28.49","","30.73","","5.23","4.13","2.93","5.66","18.39","7.26"
"404","2022-01-16 09:04:59","19","en","1426839510","2022-01-16 08:59:01","2022-01-16 09:04:58","I do consent to continue with the survey","No","Less than once a month","I do care a lot","I do care","I do care a lot","I don't care","Often","Sometimes","Sometimes","Often","Never","Never","Often","Always","Always","Sometimes","Always","Always","Always","Often","Always","Never","Strongly Agree","Agree","Agree","Strongly Agree","Neutral","Agree","Yes","Yes","No","No","No","No","No","No","No","No","No","Not sure","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Neutral","Somewhat Agree","Strongly Agree","Somewhat Agree","Neutral","Strongly Agree","Neutral","Neutral","Neutral","Neutral","Agree","Strongly Disagree","Somewhat Agree","Flanders","45-54","Male","Master Degree","More than 4,000€","Suburb near a large city","366.21","","9.91","","7.4","11.51","33.01","","99.02","","40.66","","8.15","9.92","6.97","3.33","16.56","36.02","","47.52","","6.22","4.42","2.91","4.91","6.77","11"
"406","2022-01-16 09:51:31","19","fr","647477037","2022-01-16 09:44:37","2022-01-16 09:51:31","I do consent to continue with the survey","Yes","Every Day","I don't know","I do care a lot","I do care a lot","I don't know","Sometimes","Sometimes","Sometimes","Always","Non Applicable","Never","Always","Sometimes","Never","Always","Always","Sometimes","Non Applicable","Sometimes","Always","Never","Neutral","Neutral","Somewhat Disagree","Strongly Agree","Somewhat Disagree","Strongly Agree","Not sure","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Somewhat Disagree","Strongly Disagree","Strongly Agree","Somewhat Disagree","Somewhat Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Brussels Capital","25-34","Female","High School","Prefer not to say","Large City","420.88","","7.98","","4.73","4.31","44.56","","90.04","","67.45","","6.81","16.29","3.73","4.07","25.05","35.61","","58.12","","4.38","3.81","3.96","6.97","13.82","19.19"
"407","2022-01-16 15:01:36","19","en","1204592813","2022-01-16 14:14:02","2022-01-16 15:01:36","I do consent to continue with the survey","No","Monthly","Neutral","I do care","I do care","I don't care at all","Often","Sometimes","Always","Often","Always","Often","Always","Always","Often","Always","Always","Always","Often","Always","Always","Often","Agree","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Neutral","Neutral","Neutral","Somewhat Agree","Somewhat Agree","Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Agree","Somewhat Agree","Somewhat Agree","Flanders","35-44","Male","Doctorate","2,500€ - 2,999€","Large City","2863.32","","12.63","","7.73","2386.06","55.91","","124.02","","63.47","","7.82","27.17","7.63","6.07","31.77","31.96","","61.83","","4.99","4.59","6.82","6.3","10.57","5.98"
"408","2022-01-16 15:37:09","19","fr","1560005512","2022-01-16 15:32:33","2022-01-16 15:37:09","I do consent to continue with the survey","Yes","Monthly","I don't know","I do care","I do care","I don't care","Sometimes","Sometimes","Never","Always","Never","Sometimes","Always","Always","Always","Always","Always","Always","Always","Often","Always","Sometimes","Somewhat Agree","Neutral","Somewhat Disagree","Agree","Disagree","Strongly Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Agree","Neutral","Neutral","Strongly Disagree","Somewhat Agree","Somewhat Disagree","Strongly Agree","Strongly Agree","Somewhat Agree","Neutral","Somewhat Agree","Disagree","Strongly Agree","Brussels Capital","18-24","Female","High School","1,500€ - 1,999€","Large City","284.55","","10.67","","4.78","13.36","26.41","","49.84","","37.74","","4.95","16.94","3.93","8.83","21.65","24.09","","26.54","","4.14","3.11","2.88","12.45","7.1","5.14"
"410","2022-01-16 17:50:02","19","fr","1263947464","2022-01-16 17:44:23","2022-01-16 17:50:02","I do consent to continue with the survey","No","Never","I do care a lot","I do care a lot","I do care a lot","I don't care at all","Often","Often","Sometimes","Never","Never","Never","Always","Sometimes","Sometimes","Sometimes","Always","Always","Always","Often","Always","Often","Somewhat Agree","Somewhat Agree","Neutral","Agree","Somewhat Disagree","Somewhat Agree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Neutral","Neutral","Neutral","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Brussels Capital","25-34","Male","Bachelor Degree","Prefer not to say","Small City or Town","348.21","","19.35","","4.13","5.39","41.85","","63.03","","52.65","","4.2","15.6","3.46","3.52","17.15","40.55","","34.59","","6.78","4.19","6.75","12.52","5.53","6.97"
"414","2022-01-17 01:04:26","19","en","1561282165","2022-01-17 00:57:14","2022-01-17 01:04:26","I do consent to continue with the survey","No","2-3 times a week","I do care a lot","Neutral","I do care","I don't care at all","Sometimes","Never","Often","Sometimes","Often","Non Applicable","Always","Always","Always","Always","Always","Often","Always","Always","Always","Sometimes","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Somewhat Disagree","Somewhat Disagree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Agree","Neutral","Agree","Somewhat Agree","Strongly Agree","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Disagree","Strongly Agree","Brussels Capital","45-54","Male","Bachelor Degree","More than 4,000€","Large City","440.67","","6.09","","20.16","15.07","30.43","","75.58","","44.68","","7.29","18.87","6.24","8.7","39.03","67.87","","36.72","","6.75","8.43","6.47","15.4","14.44","12.45"
"416","2022-01-17 08:08:19","19","fr","275723937","2022-01-17 07:59:36","2022-01-17 08:08:19","I do consent to continue with the survey","Yes","Less than once a month","I do care a lot","I do care a lot","Neutral","Neutral","Often","Often","Never","Often","Often","Often","Always","Sometimes","Sometimes","Never","Sometimes","Always","Non Applicable","Often","Never","Never","Somewhat Agree","Neutral","Neutral","Somewhat Agree","Neutral","Neutral","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Somewhat Agree","Wallonia","35-44","Female","High School","1,500€ - 1,999€","Small City or Town","530.85","","18.91","","8.09","8","63.68","","131.29","","53.25","","7.6","20.15","6.22","6.83","25.2","54.26","","52.86","","10.1","4.52","5.36","29.51","12.62","12.4"
"417","2022-01-17 11:26:56","19","fr","1898397688","2022-01-17 11:19:59","2022-01-17 11:26:56","I do consent to continue with the survey","No","Never","I don't know","I don't know","I don't know","I don't know","Often","Often","Often","Often","Sometimes","Never","Always","Sometimes","Never","Never","Never","Always","Always","Often","Always","Always","Agree","Agree","Somewhat Agree","Somewhat Agree","Neutral","Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neutral","Strongly Agree","Strongly Agree","Agree","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Wallonia","18-24","Male","Bachelor Degree","1,500€ - 1,999€","Rural area","419.13","","11.87","","4.92","10.92","31.63","","70.82","","74.54","","19.16","16.14","4.13","6.68","19.48","49.35","","49.52","","7.71","6.08","4.28","7.27","13.97","10.66"
"421","2022-01-17 17:16:09","19","fr","698702464","2022-01-17 17:12:13","2022-01-17 17:16:09","I do consent to continue with the survey","Yes","2-3 times a week","I do care a lot","I do care a lot","I do care a lot","I do care a lot","Often","Sometimes","Sometimes","Always","Never","Sometimes","Often","Sometimes","Sometimes","Sometimes","Sometimes","Often","Never","Sometimes","Often","Never","Somewhat Agree","Disagree","Disagree","Agree","Somewhat Agree","Strongly Disagree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Somewhat Agree","Neutral","Agree","Agree","Agree","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Strongly Disagree","Wallonia","18-24","Male","Bachelor Degree","Less than 1499€","Small City or Town","245.4","","3.53","","3.44","3.87","31.7","","52.82","","33.04","","5.27","14.96","2.85","3.78","15.91","23.03","","23.45","","4.3","3.85","3.3","4.52","4.63","7.15"
"422","2022-01-17 19:22:42","19","fr","314761029","2022-01-17 19:16:49","2022-01-17 19:22:42","I do consent to continue with the survey","Yes","Less than once a month","Neutral","I don't care","I do care a lot","Neutral","Always","Always","Sometimes","Always","Always","Sometimes","Sometimes","Always","Always","Always","Always","Always","Always","Often","Always","Always","Somewhat Agree","Agree","Somewhat Agree","Agree","Agree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","No","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Somewhat Agree","Neutral","Strongly Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Somewhat Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Wallonia","45-54","Male","Master Degree","More than 4,000€","Rural area","360.03","","10.31","","7.28","9.25","36.27","","68.38","","29.21","","5.45","23.02","5.72","4.02","26.56","43.44","","36.51","","5.47","5.23","6.86","9.35","10.31","17.39"
"423","2022-01-17 21:55:50","19","en","2130411342","2022-01-17 21:47:33","2022-01-17 21:55:50","I do consent to continue with the survey","No","Never","I do care","I do care","I do care a lot","I don't care","Often","Often","Sometimes","Sometimes","Never","Sometimes","Always","Always","Always","Often","Always","Often","Non Applicable","Often","Always","Often","Agree","Agree","Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Not sure","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Disagree","Neutral","Agree","Somewhat Agree","Neutral","Somewhat Agree","Agree","Somewhat Disagree","Somewhat Agree","Flanders","35-44","Female","Bachelor Degree","2,500€ - 2,999€","Suburb near a large city","505.54","","11.56","","14.57","16.52","43.9","","95.67","","51.19","","10.41","20.21","9","6.17","31.66","75.1","","52.23","","7.39","9.91","5.86","9.03","20.68","14.48"
